LSOA Code,ARSON AND CRIMINAL DAMAGE,BURGLARY,DRUG OFFENCES,MISCELLANEOUS CRIMES AGAINST SOCIETY,POSSESSION OF WEAPONS,PUBLIC ORDER OFFENCES,ROBBERY,THEFT,VEHICLE OFFENCES,VIOLENCE AGAINST THE PERSON,Total_crime
E01000366,0.11553273427471117,0.11810012836970475,0.04621309370988447,0.014120667522464698,0.008985879332477536,0.057766367137355584,0.029525032092426188,0.10654685494223363,0.15789473684210525,0.3453145057766367,779
E01000367,0.1405775075987842,0.10638297872340426,0.03267477203647416,0.016717325227963525,0.009878419452887538,0.06306990881458967,0.0121580547112462,0.11474164133738601,0.14361702127659576,0.3601823708206687,1316
E01000368,0.1474019088016967,0.053022269353128315,0.05938494167550371,0.019088016967126194,0.0042417815482502655,0.07953340402969247,0.005302226935312832,0.06786850477200425,0.1283138918345705,0.43584305408271473,943
E01000369,0.1334231805929919,0.08221024258760108,0.04177897574123989,0.02425876010781671,0.005390835579514825,0.0673854447439353,0.013477088948787063,0.08086253369272237,0.20080862533692723,0.3504043126684636,742
E01000370,0.1286472148541114,0.11538461538461539,0.06896551724137931,0.017241379310344827,0.005305039787798408,0.07029177718832891,0.021220159151193633,0.17771883289124668,0.13527851458885942,0.259946949602122,754
E01000371,0.13075506445672191,0.1141804788213628,0.04604051565377532,0.02394106813996317,0.0055248618784530384,0.034990791896869246,0.001841620626151013,0.06813996316758748,0.2596685082872928,0.3149171270718232,543
E01000372,0.10891089108910891,0.08987052551408987,0.06854531607006854,0.10586443259710586,0.00913937547600914,0.06473724295506474,0.011424219345011425,0.10967250571210967,0.1210967250571211,0.31073876618431073,1313
E01000373,0.15784982935153583,0.09641638225255973,0.07167235494880546,0.014505119453924915,0.004266211604095563,0.059726962457337884,0.011092150170648464,0.13822525597269625,0.15273037542662116,0.2935153583617747,1172
E01000374,0.1347728965003723,0.07520476545048399,0.04318689501116903,0.01340282948622487,0.007446016381236039,0.06329113924050633,0.014147431124348473,0.1332836932241251,0.1757259865971705,0.33953834698436336,1343
E01000375,0.15267785771382894,0.09432454036770584,0.04476418864908074,0.014388489208633094,0.005595523581135092,0.05675459632294165,0.016786570743405275,0.14788169464428458,0.18944844124700239,0.2773780975219824,1251
E01000376,0.19308943089430894,0.11991869918699187,0.041666666666666664,0.01524390243902439,0.007113821138211382,0.04878048780487805,0.02032520325203252,0.10569105691056911,0.16158536585365854,0.2865853658536585,984
E01000377,0.13704994192799072,0.1207897793263647,0.03716608594657375,0.012775842044134728,0.008130081300813009,0.0545876887340302,0.005807200929152149,0.09639953542392567,0.20905923344947736,0.31823461091753774,861
E01000379,0.11925465838509317,0.12049689440993788,0.0422360248447205,0.024844720496894408,0.0037267080745341614,0.0670807453416149,0.013664596273291925,0.0782608695652174,0.1701863354037267,0.36024844720496896,805
E01000380,0.10833333333333334,0.12708333333333333,0.036458333333333336,0.015625,0.003125,0.05,0.0125,0.10416666666666667,0.21145833333333333,0.33125,960
E01000381,0.1115702479338843,0.10640495867768596,0.058884297520661155,0.01756198347107438,0.004132231404958678,0.08574380165289257,0.013429752066115703,0.10227272727272728,0.1683884297520661,0.33161157024793386,968
E01000382,0.08814102564102565,0.15865384615384615,0.03205128205128205,0.008012820512820512,0.011217948717948718,0.04807692307692308,0.009615384615384616,0.10096153846153846,0.1907051282051282,0.3525641025641026,624
E01000383,0.133076181292189,0.18322082931533268,0.027965284474445518,0.009643201542912247,0.0048216007714561235,0.054966248794599805,0.019286403085824494,0.15043394406943106,0.171648987463838,0.24493731918997108,1037
E01000384,0.1375515818431912,0.15405777166437415,0.037138927097661624,0.013755158184319119,0.0041265474552957355,0.05089408528198074,0.01925722145804677,0.0921595598349381,0.18982118294360384,0.3012379642365887,727
E01000385,0.14669051878354203,0.09794275491949911,0.03220035778175313,0.016100178890876567,0.006708407871198569,0.05858676207513417,0.013416815742397137,0.1592128801431127,0.17039355992844366,0.29874776386404295,2236
E01000386,0.10879511947127606,0.07473309608540925,0.02592780884595831,0.014743263853584139,0.0066090493136756485,0.06253177427554651,0.012709710218607015,0.2333502796136248,0.22369089984748347,0.23690899847483476,1967
E01000387,0.13188976377952755,0.13976377952755906,0.04330708661417323,0.011811023622047244,0.0,0.04921259842519685,0.01968503937007874,0.11023622047244094,0.17913385826771652,0.31496062992125984,508
E01000388,0.1150855365474339,0.17418351477449456,0.09175738724727839,0.012441679626749611,0.007776049766718507,0.05287713841368585,0.026438569206842923,0.11975116640746501,0.1368584758942457,0.26283048211508553,643
E01000389,0.10008340283569642,0.11676396997497915,0.1359466221851543,0.015012510425354461,0.0050041701417848205,0.06922435362802336,0.026688907422852376,0.13678065054211844,0.12343619683069225,0.27105921601334443,1199
E01000390,0.09375,0.1766304347826087,0.10733695652173914,0.016304347826086956,0.008152173913043478,0.058423913043478264,0.03125,0.10190217391304347,0.16576086956521738,0.24048913043478262,736
E01000391,0.09655172413793103,0.14620689655172414,0.10758620689655173,0.012413793103448275,0.001379310344827586,0.038620689655172416,0.012413793103448275,0.08413793103448276,0.16,0.3406896551724138,725
E01000392,0.09603925692253767,0.054679284963196635,0.055029793200140203,0.02103049421661409,0.005608131791097091,0.06905012267788294,0.023484051875219066,0.3105502979320014,0.07921486154924641,0.2853137048720645,2853
E01000393,0.08997188378631678,0.07497656982193064,0.04498594189315839,0.011246485473289597,0.008434864104967198,0.03936269915651359,0.008434864104967198,0.31865042174320524,0.16869728209934395,0.2352389878163074,1067
E01000394,0.08901734104046242,0.10404624277456648,0.08208092485549133,0.015028901734104046,0.003468208092485549,0.07283236994219654,0.023121387283236993,0.22890173410404624,0.09826589595375723,0.2832369942196532,865
E01000395,0.056105610561056105,0.11771177117711772,0.030803080308030802,0.0165016501650165,0.0033003300330033004,0.027502750275027504,0.019801980198019802,0.385038503850385,0.17491749174917492,0.16831683168316833,909
E01000396,0.11062906724511931,0.1735357917570499,0.049891540130151846,0.010845986984815618,0.0,0.02386117136659436,0.008676789587852495,0.06290672451193059,0.3839479392624729,0.175704989154013,461
E01000398,0.09938837920489296,0.191131498470948,0.045871559633027525,0.02599388379204893,0.0030581039755351682,0.05198776758409786,0.01834862385321101,0.06269113149847094,0.15902140672782875,0.3425076452599388,654
E01000399,0.08119079837618404,0.11637347767253045,0.06765899864682003,0.018944519621109608,0.010825439783491205,0.04736129905277402,0.017591339648173207,0.08795669824086604,0.2828146143437077,0.2692828146143437,739
E01000400,0.1169811320754717,0.1459119496855346,0.0440251572327044,0.021383647798742137,0.00880503144654088,0.06289308176100629,0.022641509433962263,0.1119496855345912,0.15220125786163521,0.3132075471698113,795
E01000401,0.13752913752913754,0.11033411033411034,0.0473970473970474,0.018648018648018648,0.006993006993006993,0.06682206682206682,0.022533022533022532,0.15384615384615385,0.128982128982129,0.30691530691530694,1287
E01000402,0.1341350601295097,0.12025901942645699,0.06105457909343201,0.01757631822386679,0.0064754856614246065,0.041628122109158186,0.0074005550416281225,0.08788159111933395,0.19518963922294172,0.3283996299722479,1081
E01000403,0.07394477943509997,0.0536337670580768,0.08425896540780704,0.010631545541098065,0.00856870834655665,0.05998095842589654,0.025706125039669948,0.3862265947318312,0.09552523008568709,0.20152332592827674,6302
E01000404,0.13629518072289157,0.09186746987951808,0.054969879518072286,0.017319277108433735,0.011295180722891566,0.06664156626506024,0.022590361445783132,0.10391566265060241,0.13102409638554216,0.3640813253012048,2656
E01000405,0.10313588850174216,0.12682926829268293,0.06411149825783972,0.018815331010452963,0.005574912891986063,0.05574912891986063,0.020209059233449476,0.09477351916376307,0.17770034843205576,0.33310104529616724,1435
E01000406,0.11511701454775458,0.09361163820366857,0.05249841872232764,0.01644528779253637,0.008222643896268185,0.0683111954459203,0.01644528779253637,0.13156230234029095,0.12903225806451613,0.3687539531941809,1581
E01000407,0.11559432933478735,0.1297709923664122,0.04034896401308615,0.019629225736095966,0.007633587786259542,0.061068702290076333,0.022900763358778626,0.1515812431842966,0.18102508178844057,0.27044711014176664,917
E01000408,0.12427184466019417,0.11941747572815534,0.04902912621359223,0.02475728155339806,0.007281553398058253,0.04951456310679612,0.021359223300970873,0.1441747572815534,0.19514563106796118,0.2650485436893204,2060
E01000409,0.1220159151193634,0.23872679045092837,0.023872679045092837,0.015915119363395226,0.005305039787798408,0.03978779840848806,0.015915119363395226,0.0610079575596817,0.23076923076923078,0.246684350132626,377
E01000410,0.123094958968347,0.09730363423212192,0.01992966002344666,0.015240328253223915,0.007033997655334115,0.053927315357561546,0.010550996483001172,0.26025791324736225,0.14654161781946073,0.2661195779601407,853
E01000411,0.11952191235059761,0.20717131474103587,0.061752988047808766,0.037848605577689244,0.00199203187250996,0.061752988047808766,0.00199203187250996,0.06573705179282868,0.24900398406374502,0.19322709163346613,502
E01000412,0.10057142857142858,0.16914285714285715,0.03428571428571429,0.018285714285714287,0.008,0.04342857142857143,0.013714285714285714,0.10514285714285715,0.21257142857142858,0.2948571428571429,875
E01000413,0.11379657603222558,0.13192346424974824,0.06445115810674723,0.017119838872104734,0.004028197381671702,0.07150050352467271,0.016112789526686808,0.2588116817724068,0.1107754279959718,0.21148036253776434,993
E01000414,0.0824634655532359,0.08002783576896312,0.05393180236604036,0.015309672929714684,0.008002783576896311,0.07132915796798886,0.024704244954766877,0.3729993041057759,0.061238691718858734,0.22999304105775922,2874
E01000415,0.1016949152542373,0.1937046004842615,0.03631961259079903,0.01694915254237288,0.002421307506053269,0.014527845036319613,0.014527845036319613,0.06053268765133172,0.2179176755447942,0.3414043583535109,413
E01000416,0.08858413639733136,0.05337286879169755,0.08005930318754632,0.01111934766493699,0.01223128243143069,0.04410674573758339,0.02446256486286138,0.3291326908821349,0.12305411415863603,0.23387694588584138,2698
E01000417,0.0975428145941921,0.09381980640357408,0.08116157855547282,0.012658227848101266,0.00967982129560685,0.05658972449739389,0.027550260610573342,0.193596425912137,0.20774385703648549,0.21965748324646314,1343
E01000418,0.11711711711711711,0.14144144144144144,0.04144144144144144,0.015315315315315315,0.0045045045045045045,0.044144144144144144,0.011711711711711712,0.08558558558558559,0.23783783783783785,0.3009009009009009,1110
E01000419,0.12313432835820895,0.1865671641791045,0.048507462686567165,0.016791044776119403,0.009328358208955223,0.04664179104477612,0.014925373134328358,0.08208955223880597,0.24253731343283583,0.2294776119402985,536
E01000420,0.1501766784452297,0.18021201413427562,0.038869257950530034,0.01060070671378092,0.00530035335689046,0.037102473498233215,0.015901060070671377,0.08303886925795052,0.2067137809187279,0.27208480565371024,566
E01000421,0.12436548223350254,0.19035532994923857,0.04568527918781726,0.005076142131979695,0.005076142131979695,0.027918781725888325,0.015228426395939087,0.09898477157360407,0.3096446700507614,0.17766497461928935,394
E01000422,0.12524590163934426,0.08786885245901639,0.07344262295081967,0.013114754098360656,0.007213114754098361,0.043934426229508196,0.031475409836065574,0.08918032786885247,0.21442622950819673,0.3140983606557377,1525
E01000423,0.08968609865470852,0.242152466367713,0.020179372197309416,0.011210762331838564,0.002242152466367713,0.026905829596412557,0.01569506726457399,0.09192825112107623,0.33183856502242154,0.1681614349775785,446
E01000424,0.10173697270471464,0.14516129032258066,0.031017369727047148,0.0037220843672456576,0.0037220843672456576,0.03970223325062035,0.013647642679900745,0.2109181141439206,0.2816377171215881,0.1687344913151365,806
E01000425,0.08278867102396514,0.2178649237472767,0.04793028322440087,0.008714596949891068,0.006535947712418301,0.026143790849673203,0.002178649237472767,0.11764705882352941,0.3442265795206972,0.14596949891067537,459
E01000426,0.11029411764705882,0.14705882352941177,0.026470588235294117,0.014705882352941176,0.008823529411764706,0.04264705882352941,0.010294117647058823,0.13823529411764707,0.21911764705882353,0.2823529411764706,680
E01000427,0.1470292044310171,0.12386706948640483,0.02416918429003021,0.015105740181268883,0.0030211480362537764,0.05639476334340383,0.012084592145015106,0.162134944612286,0.18429003021148035,0.2719033232628399,993
E01000428,0.13077255071212776,0.08502373759171342,0.04056970220112214,0.00906344410876133,0.005179110919292188,0.04920155373327579,0.00906344410876133,0.15753129046180406,0.19594302977988778,0.31765213638325424,2317
E01000429,0.13275109170305677,0.1091703056768559,0.07729257641921397,0.024017467248908297,0.005240174672489083,0.053711790393013104,0.015283842794759825,0.09301310043668122,0.16026200873362445,0.3292576419213974,2290
E01000430,0.13083451202263083,0.09335219236209336,0.04950495049504951,0.02545968882602546,0.009193776520509194,0.048797736916548796,0.009900990099009901,0.12446958981612447,0.1958981612446959,0.3125884016973126,1414
E01000431,0.1637831603229527,0.09400230680507497,0.08708189158016148,0.01384083044982699,0.005190311418685121,0.059400230680507496,0.01903114186851211,0.08938869665513265,0.12802768166089964,0.3402537485582468,1734
E01000433,0.13137173642768338,0.07003729796933278,0.08039784500621633,0.015748031496062992,0.005387484459179445,0.07335267302113552,0.021135515955242438,0.12059676750932449,0.1305428926647327,0.35142975549108996,2413
E01000434,0.14635958395245172,0.058692421991084695,0.06686478454680535,0.023031203566121844,0.010401188707280832,0.06612184249628529,0.019316493313521546,0.09212481426448738,0.08766716196136701,0.4294205052005943,1346
E01000435,0.08642659279778393,0.05706371191135734,0.037673130193905814,0.017174515235457065,0.002770083102493075,0.032686980609418284,0.012742382271468145,0.4310249307479224,0.09085872576177285,0.23157894736842105,1805
E01000436,0.07785888077858881,0.1411192214111922,0.05596107055961071,0.0170316301703163,0.0024330900243309003,0.0364963503649635,0.024330900243309004,0.0948905109489051,0.2749391727493917,0.2749391727493917,411
E01000437,0.2288135593220339,0.11016949152542373,0.08615819209039548,0.011299435028248588,0.00423728813559322,0.043785310734463276,0.012711864406779662,0.06638418079096045,0.16666666666666666,0.269774011299435,708
E01000438,0.20784729586426298,0.1071049840933192,0.026511134676564158,0.009544008483563097,0.0042417815482502655,0.03817603393425239,0.010604453870625663,0.05938494167550371,0.16542948038176034,0.3711558854718982,943
E01000439,0.12343665035345297,0.05818379554105492,0.04730831973898858,0.01631321370309951,0.0076128330614464385,0.07286568787384448,0.016856987493202826,0.2642740619902121,0.0957041870581838,0.2974442631865144,1839
E01000440,0.15829145728643215,0.14321608040201006,0.02512562814070352,0.03015075376884422,0.007537688442211055,0.032663316582914576,0.017587939698492462,0.06030150753768844,0.2185929648241206,0.3065326633165829,398
E01000441,0.13492537313432837,0.08059701492537313,0.046567164179104475,0.016119402985074627,0.007164179104477612,0.056716417910447764,0.01671641791044776,0.19522388059701493,0.09611940298507463,0.3498507462686567,1675
E01000442,0.11676646706586827,0.13622754491017963,0.059880239520958084,0.017964071856287425,0.0,0.0374251497005988,0.016467065868263474,0.0748502994011976,0.27095808383233533,0.2694610778443114,668
E01000443,0.16994633273703041,0.18246869409660108,0.03220035778175313,0.016100178890876567,0.008944543828264758,0.046511627906976744,0.016100178890876567,0.08765652951699464,0.17889087656529518,0.26118067978533094,559
E01000444,0.12773109243697478,0.2319327731092437,0.02857142857142857,0.011764705882352941,0.0033613445378151263,0.020168067226890758,0.015126050420168067,0.10756302521008404,0.226890756302521,0.226890756302521,595
E01000445,0.08906882591093117,0.13090418353576247,0.021592442645074223,0.008097165991902834,0.009446693657219974,0.02834008097165992,0.021592442645074223,0.3535762483130904,0.12955465587044535,0.2078272604588394,741
E01000446,0.12561174551386622,0.15497553017944535,0.022838499184339316,0.02936378466557912,0.0065252854812398045,0.04404567699836868,0.01794453507340946,0.06851549755301795,0.23817292006525284,0.29200652528548127,613
E01000447,0.11126005361930295,0.0840035746201966,0.06523681858802502,0.02680965147453083,0.004021447721179625,0.05183199285075961,0.011170688114387846,0.15236818588025022,0.24441465594280606,0.24888293118856122,2238
E01000448,0.12165450121654502,0.22627737226277372,0.058394160583941604,0.0170316301703163,0.0072992700729927005,0.06082725060827251,0.0024330900243309003,0.09245742092457421,0.2141119221411192,0.19951338199513383,411
E01000449,0.07377049180327869,0.1377049180327869,0.04426229508196721,0.014754098360655738,0.001639344262295082,0.029508196721311476,0.03278688524590164,0.11967213114754098,0.35081967213114756,0.19508196721311474,610
E01000450,0.12008281573498965,0.09937888198757763,0.09006211180124224,0.020703933747412008,0.008281573498964804,0.046583850931677016,0.019668737060041408,0.08592132505175984,0.15734989648033126,0.35196687370600416,966
E01000451,0.10806451612903226,0.1403225806451613,0.04032258064516129,0.01129032258064516,0.012903225806451613,0.05806451612903226,0.02258064516129032,0.07580645161290323,0.18064516129032257,0.35,620
E01000452,0.09224318658280922,0.1069182389937107,0.03773584905660377,0.014675052410901468,0.0041928721174004195,0.0440251572327044,0.023060796645702306,0.08385744234800839,0.2893081761006289,0.3039832285115304,477
E01000453,0.11885895404120443,0.1347068145800317,0.03645007923930269,0.003169572107765452,0.006339144215530904,0.061806656101426306,0.017432646592709985,0.07765451664025357,0.22503961965134706,0.3185419968304279,631
E01000454,0.1447084233261339,0.09719222462203024,0.04967602591792657,0.020518358531317494,0.011879049676025918,0.06371490280777538,0.019438444924406047,0.08747300215982722,0.1306695464362851,0.3747300215982721,926
E01000455,0.11143695014662756,0.12756598240469208,0.036656891495601175,0.008797653958944282,0.002932551319648094,0.039589442815249266,0.02785923753665689,0.11730205278592376,0.17595307917888564,0.3519061583577713,682
E01000456,0.11081081081081082,0.1891891891891892,0.043243243243243246,0.01891891891891892,0.008108108108108109,0.021621621621621623,0.0,0.07297297297297298,0.2648648648648649,0.2702702702702703,370
E01000457,0.09372937293729373,0.08283828382838283,0.04686468646864687,0.015511551155115511,0.005280528052805281,0.06468646864686468,0.025082508250825083,0.36303630363036304,0.09108910891089109,0.21188118811881188,3030
E01000458,0.09545454545454546,0.175,0.045454545454545456,0.01818181818181818,0.0022727272727272726,0.045454545454545456,0.020454545454545454,0.1159090909090909,0.2636363636363636,0.21818181818181817,440
E01000459,0.11545293072824156,0.12877442273534637,0.03197158081705151,0.016873889875666074,0.0026642984014209592,0.07548845470692718,0.012433392539964476,0.1349911190053286,0.15541740674955595,0.3259325044404973,1126
E01000460,0.12449799196787148,0.19076305220883535,0.08634538152610442,0.006024096385542169,0.010040160642570281,0.040160642570281124,0.03614457831325301,0.08835341365461848,0.23493975903614459,0.1827309236947791,498
E01000461,0.12563667232597622,0.19524617996604415,0.035653650254668934,0.011884550084889643,0.0050933786078098476,0.042444821731748725,0.01697792869269949,0.10696095076400679,0.21052631578947367,0.2495755517826825,589
E01000462,0.10795454545454546,0.0893595041322314,0.06973140495867769,0.014979338842975207,0.006198347107438017,0.07386363636363637,0.019111570247933883,0.2303719008264463,0.128099173553719,0.2603305785123967,1936
E01000463,0.0815347721822542,0.290167865707434,0.050359712230215826,0.011990407673860911,0.002398081534772182,0.02158273381294964,0.026378896882494004,0.08633093525179857,0.2446043165467626,0.18465227817745802,417
E01000464,0.1441947565543071,0.04962546816479401,0.04400749063670412,0.0149812734082397,0.0046816479400749065,0.07116104868913857,0.018726591760299626,0.07584269662921349,0.23689138576779026,0.3398876404494382,1068
E01000465,0.1539039039039039,0.0518018018018018,0.07882882882882883,0.021021021021021023,0.010510510510510511,0.04954954954954955,0.016516516516516516,0.07657657657657657,0.20645645645645647,0.33483483483483484,1332
E01000466,0.11413307430791647,0.06022340942204954,0.09033511413307431,0.012141816415735794,0.016027197668771247,0.054881010199125786,0.03302574065080136,0.13113161728994657,0.149587178241865,0.33851384167071397,2059
E01000467,0.12564102564102564,0.09572649572649573,0.06324786324786325,0.006837606837606838,0.003418803418803419,0.041025641025641026,0.022222222222222223,0.14017094017094017,0.14786324786324787,0.35384615384615387,1170
E01000468,0.11250682687056253,0.11578372474057892,0.042053522665210265,0.02075368651010377,0.005461496450027308,0.03440742763517204,0.016384489350081924,0.10759148006553795,0.1299836155106499,0.4150737302020754,1831
E01000469,0.1014760147601476,0.14852398523985239,0.04059040590405904,0.015682656826568265,0.004612546125461255,0.0470479704797048,0.015682656826568265,0.11254612546125461,0.14206642066420663,0.37177121771217714,1084
E01000470,0.12064343163538874,0.11849865951742627,0.09436997319034852,0.014477211796246649,0.007506702412868633,0.054691689008042894,0.028954423592493297,0.09705093833780161,0.15335120643431635,0.31045576407506703,1865
E01000471,0.12889518413597734,0.0906515580736544,0.07223796033994334,0.026912181303116147,0.0028328611898017,0.036827195467422094,0.0453257790368272,0.12039660056657224,0.1558073654390935,0.32011331444759206,706
E01000472,0.0699121522693997,0.06039531478770132,0.05417276720351391,0.013909224011713031,0.005124450951683748,0.04538799414348463,0.023792093704245974,0.38469985358711567,0.13250366032210834,0.21010248901903367,2732
E01000473,0.09536178107606678,0.07940630797773655,0.06456400742115027,0.012987012987012988,0.014842300556586271,0.046753246753246755,0.07087198515769945,0.22968460111317254,0.07235621521335807,0.3131725417439703,2695
E01000474,0.11599099099099099,0.11036036036036036,0.05630630630630631,0.02252252252252252,0.0022522522522522522,0.04054054054054054,0.09121621621621621,0.07995495495495496,0.10698198198198199,0.3738738738738739,888
E01000475,0.061347061347061346,0.08751608751608751,0.06778206778206779,0.00858000858000858,0.006864006864006864,0.05019305019305019,0.04118404118404118,0.30973830973830974,0.12698412698412698,0.2398112398112398,2331
E01000476,0.1008174386920981,0.13260672116257946,0.06085376930063579,0.010899182561307902,0.007266121707538601,0.049954586739327886,0.06085376930063579,0.07629427792915532,0.15985467756584923,0.3405994550408719,1101
E01000477,0.0963855421686747,0.14759036144578314,0.0783132530120482,0.011546184738955823,0.007028112449799197,0.03614457831325301,0.05271084337349398,0.09437751004016064,0.20381526104417672,0.2720883534136546,1992
E01000478,0.12563543936092955,0.10384894698620188,0.06681190994916485,0.02178649237472767,0.00944081336238199,0.04429920116194626,0.050835148874364564,0.07552650689905592,0.14960058097313,0.3522149600580973,1377
E01000479,0.07308684436801376,0.177128116938951,0.08168529664660361,0.018916595012897677,0.004299226139294927,0.030954428202923472,0.024935511607910577,0.08770421324161651,0.20980223559759242,0.29148753224419605,1163
E01000480,0.06209850107066381,0.2494646680942184,0.061027837259100645,0.014989293361884369,0.004282655246252677,0.019271948608137045,0.035331905781584586,0.09207708779443255,0.20556745182012848,0.2558886509635974,934
E01000481,0.07282913165266107,0.12885154061624648,0.0765639589169001,0.018674136321195144,0.003734827264239029,0.040149393090569564,0.047619047619047616,0.12324929971988796,0.16246498599439776,0.3258636788048553,1071
E01000483,0.07185122569737955,0.0536770921386306,0.07100591715976332,0.008875739644970414,0.0084530853761623,0.04818258664412511,0.030008453085376162,0.3702451394759087,0.08453085376162299,0.25316990701606085,2366
E01000484,0.10247026532479414,0.10247026532479414,0.0777676120768527,0.01738334858188472,0.010064043915827997,0.07959743824336687,0.03202195791399817,0.09789569990850869,0.0878316559926807,0.39249771271729184,1093
E01000485,0.1071863580998782,0.13520097442143728,0.07429963459196103,0.018270401948842874,0.0048721071863581,0.05115712545676005,0.037758830694275276,0.0828258221680877,0.15468940316686966,0.3337393422655298,821
E01000486,0.08527131782945736,0.26356589147286824,0.06356589147286822,0.010852713178294573,0.006201550387596899,0.018604651162790697,0.04496124031007752,0.08682170542635659,0.16279069767441862,0.25736434108527134,645
E01000487,0.099935107073329,0.15963659961064244,0.0681375730045425,0.012329656067488644,0.006489292667099286,0.048020765736534715,0.03698896820246593,0.14990266060999352,0.127190136275146,0.29136924075275794,1541
E01000488,0.09006499535747446,0.15784586815227483,0.056638811513463325,0.016713091922005572,0.005571030640668524,0.04085422469823584,0.05013927576601671,0.09749303621169916,0.20984215413184773,0.2748375116063138,1077
E01000489,0.07008760951188986,0.1539424280350438,0.07947434292866083,0.008760951188986232,0.009386733416770964,0.045682102628285357,0.03379224030037547,0.19086357947434293,0.14518147684605756,0.26282853566958697,1598
E01000490,0.05170665765461305,0.12436633997972288,0.08955728286583305,0.010476512335248395,0.0070969922271037515,0.05947955390334572,0.03278134504900304,0.32375802636025686,0.09834403514700912,0.20243325447786414,2959
E01000491,0.0655048076923077,0.20673076923076922,0.09314903846153846,0.009615384615384616,0.005408653846153846,0.029447115384615384,0.04266826923076923,0.13161057692307693,0.18810096153846154,0.22776442307692307,1664
E01000492,0.06658739595719382,0.1700356718192628,0.06064209274673008,0.0178359096313912,0.0011890606420927466,0.030915576694411414,0.030915576694411414,0.12841854934601665,0.26516052318668254,0.22829964328180738,841
E01000493,0.0755813953488372,0.21976744186046512,0.06395348837209303,0.004651162790697674,0.00813953488372093,0.030232558139534883,0.04302325581395349,0.1186046511627907,0.2,0.23604651162790696,860
E01000494,0.0532724505327245,0.17732115677321156,0.0639269406392694,0.01141552511415525,0.0045662100456621,0.0426179604261796,0.04033485540334855,0.2024353120243531,0.15601217656012176,0.2480974124809741,1314
E01000495,0.05741626794258373,0.12005219660722052,0.09351892127011745,0.006089604175728578,0.005219660722053067,0.041757285776424534,0.03436276642018269,0.3444976076555024,0.13092648977816443,0.1661591996520226,2299
E01000497,0.05344827586206897,0.09344827586206897,0.05379310344827586,0.011034482758620689,0.002413793103448276,0.047241379310344826,0.037586206896551726,0.3179310344827586,0.18344827586206897,0.1996551724137931,2900
E01000498,0.10086455331412104,0.12680115273775217,0.058357348703170026,0.015129682997118156,0.007204610951008645,0.05259365994236311,0.045389048991354465,0.09005763688760807,0.1909221902017291,0.3126801152737752,1388
E01000499,0.0816593886462882,0.14148471615720523,0.07423580786026202,0.010917030567685589,0.00611353711790393,0.053711790393013104,0.04410480349344978,0.16681222707423582,0.19082969432314412,0.23013100436681222,2290
E01000501,0.09874723655121592,0.12527634487840825,0.06484893146647015,0.020633750921149593,0.008106116433308769,0.040530582166543844,0.03831982313927782,0.09358879882092852,0.17317612380250552,0.3367722918201916,1357
E01000502,0.07875894988066826,0.11276849642004773,0.07279236276849642,0.010143198090692125,0.016706443914081145,0.049522673031026254,0.0441527446300716,0.09665871121718377,0.1867541766109785,0.3317422434367542,1676
E01000503,0.0842358604091456,0.14259927797833935,0.09265944645006016,0.007821901323706379,0.007220216606498195,0.05415162454873646,0.03309265944645006,0.08002406738868832,0.24007220216606498,0.2581227436823105,1662
E01000504,0.06542699724517906,0.12741046831955924,0.05027548209366391,0.008264462809917356,0.003443526170798898,0.05234159779614325,0.048898071625344354,0.1790633608815427,0.17699724517906337,0.2878787878787879,1452
E01000505,0.08771929824561403,0.17266851338873498,0.06001846722068329,0.013850415512465374,0.00554016620498615,0.05632502308402586,0.036011080332409975,0.0997229916897507,0.19852262234533702,0.2696214219759926,1083
E01000506,0.06465375779455201,0.06662290777814243,0.12274368231046931,0.006892024942566459,0.010830324909747292,0.04660321627830653,0.033475549721037084,0.3298326222513948,0.10797505743354119,0.21037085658024285,3047
E01000507,0.06058158319870759,0.1429725363489499,0.11712439418416801,0.013731825525040387,0.007269789983844911,0.04281098546042003,0.07835218093699516,0.1098546042003231,0.16074313408723748,0.2665589660743134,1238
E01000508,0.06969875959834614,0.07235676314235086,0.16302421736562314,0.02008269344359126,0.009450679267572357,0.08180744240992321,0.04370939161252215,0.14057885410513882,0.09214412285883047,0.3071470761961016,3386
E01000509,0.09317681584739546,0.14893617021276595,0.0851063829787234,0.010271460014673514,0.00586940572267058,0.03888481291269259,0.0491562729273661,0.08143800440205429,0.20176082171680118,0.28539985326485695,1363
E01000510,0.10113107119095142,0.06941672211133289,0.09736083388778,0.008205810601020182,0.01419383455311599,0.08715901530272788,0.05433577289864715,0.2024839210467953,0.07673541805278332,0.2889776003548459,4509
E01000511,0.06879432624113475,0.15886524822695036,0.08652482269503546,0.011347517730496455,0.005673758865248227,0.04468085106382979,0.04609929078014184,0.08936170212765958,0.20212765957446807,0.2865248226950355,1410
E01000512,0.07806691449814127,0.1479553903345725,0.08996282527881042,0.012639405204460967,0.008178438661710037,0.041635687732342004,0.04758364312267658,0.10557620817843866,0.22825278810408922,0.24014869888475837,1345
E01000513,0.07577497129735936,0.14925373134328357,0.08495981630309989,0.011481056257175661,0.008036739380022962,0.03788748564867968,0.0505166475315729,0.1079219288174512,0.22847301951779564,0.24569460390355913,871
